,stationName,uniqueId,lat,lon
313,Notting Hill Gate Underground Station,940GZZLUNHG,51.50912,-0.19664
314,Notting Hill Gate Underground Station,940GZZLUNHG,51.50893,-0.19656
315,Notting Hill Gate Underground Station,940GZZLUNHG,51.50919,-0.19612
316,Notting Hill Gate Underground Station,940GZZLUNHG,51.50899,-0.19617
317,Notting Hill Gate Underground Station,940GZZLUNHG,51.50991,-0.19793
318,Northolt Underground Station,940GZZLUNHT,51.54819,-0.36807
319,Northwick Park Underground Station,940GZZLUNKP,51.57871,-0.31818
320,Northwick Park Underground Station,940GZZLUNKP,51.57823,-0.31837
321,Northwood Underground Station,940GZZLUNOW,51.61116,-0.4237
322,Northwood Hills Underground Station,940GZZLUNWH,51.60078,-0.40947
323,Oakwood Underground Station,940GZZLUOAK,51.64763,-0.13208
324,Osterley Underground Station,940GZZLUOSY,51.48089,-0.35162
325,Osterley Underground Station,940GZZLUOSY,51.48132,-0.35166
326,Oval Underground Station,940GZZLUOVL,51.48193,-0.11249
327,Oval Underground Station,940GZZLUOVL,51.48227,-0.11282
328,Oxford Circus Underground Station,940GZZLUOXC,51.51537,-0.14217
329,Oxford Circus Underground Station,940GZZLUOXC,51.51533,-0.14186
330,Oxford Circus Underground Station,940GZZLUOXC,51.51517,-0.14228
331,Oxford Circus Underground Station,940GZZLUOXC,51.51512,-0.14192
332,Oxford Circus Underground Station,940GZZLUOXC,51.51523,-0.14114
333,Oxford Circus Underground Station,940GZZLUOXC,51.51524,-0.14154
334,Oxford Circus Underground Station,940GZZLUOXC,51.515,-0.14099
335,Oxford Circus Underground Station,940GZZLUOXC,51.51533,-0.14108
336,Oxford Circus Underground Station,940GZZLUOXC,51.51596,-0.14229
337,Paddington Underground Station,940GZZLUPAC,51.51549,-0.1757
338,Paddington Underground Station,940GZZLUPAC,51.51605,-0.17511
339,Paddington Underground Station,940GZZLUPAC,51.5167,-0.17433
340,Paddington Underground Station,940GZZLUPAC,51.51637,-0.17594
341,Paddington (H&C Line)-Underground,940GZZLUPAH,51.51687,-0.17722
342,Paddington (H&C Line)-Underground,940GZZLUPAH,51.51821,-0.17763
343,Paddington (H&C Line)-Underground,940GZZLUPAH,51.51811,-0.17737
344,Piccadilly Circus Underground Station,940GZZLUPCC,51.51023,-0.1352
345,Piccadilly Circus Underground Station,940GZZLUPCC,51.50992,-0.13526
346,Piccadilly Circus Underground Station,940GZZLUPCC,51.50974,-0.13514
347,Piccadilly Circus Underground Station,940GZZLUPCC,51.50998,-0.13432
348,Piccadilly Circus Underground Station,940GZZLUPCC,51.50955,-0.13455
349,Piccadilly Circus Underground Station,940GZZLUPCC,51.50954,-0.13493
350,Piccadilly Circus Underground Station,940GZZLUPCC,51.51014,-0.13418
351,Piccadilly Circus Underground Station,940GZZLUPCC,51.51015,-0.13397
352,Pimlico Underground Station,940GZZLUPCO,51.48896,-0.13372
353,Pimlico Underground Station,940GZZLUPCO,51.48909,-0.133
354,Pimlico Underground Station,940GZZLUPCO,51.48929,-0.13372
355,Park Royal Underground Station,940GZZLUPKR,51.52707,-0.28417
356,Park Royal Underground Station,940GZZLUPKR,51.52709,-0.28465
357,Plaistow Underground Station,940GZZLUPLW,51.53128,0.01804
358,Plaistow Underground Station,940GZZLUPLW,51.5314,0.01771
359,Pinner Underground Station,940GZZLUPNR,51.59301,-0.3811
360,Pinner Underground Station,940GZZLUPNR,51.59168,-0.38038
361,Preston Road Underground Station,940GZZLUPRD,51.57178,-0.29487
362,Parsons Green Underground Station,940GZZLUPSG,51.47546,-0.20121
363,Parsons Green Underground Station,940GZZLUPSG,51.47535,-0.20088
364,Perivale Underground Station,940GZZLUPVL,51.53677,-0.32401
365,Perivale Underground Station,940GZZLUPVL,51.53647,-0.32337
366,Putney Bridge Underground Station,940GZZLUPYB,51.46794,-0.20916
367,Queensbury Underground Station,940GZZLUQBY,51.5941,-0.28552
368,Queensway Underground Station,940GZZLUQWY,51.51062,-0.18717
369,Queensway Underground Station,940GZZLUQWY,51.51025,-0.18713
370,Redbridge Underground Station,940GZZLURBG,51.57628,0.04556
371,Redbridge Underground Station,940GZZLURBG,51.57646,0.04531
372,Regent's Park Underground Station,940GZZLURGP,51.52359,-0.14671
373,Rickmansworth Underground Station,940GZZLURKW,51.640385,-0.473654
374,Ruislip Gardens Underground Station,940GZZLURSG,51.5606,-0.4111
375,Ruislip Gardens Underground Station,940GZZLURSG,51.56041,-0.41062
376,Ruislip Manor Underground Station,940GZZLURSM,51.57315,-0.41292
377,Ruislip Manor Underground Station,940GZZLURSM,51.57332,-0.41298
